1;Bratislavsky kraj;104;Bratislava IV;529427;Bratislava - Zahorska Bystrica;1;Bela;Bugar;15
1;Bratislavsky kraj;104;Bratislava IV;529427;Bratislava - Zahorska Bystrica;2;Zuzana;Caputova;1914
1;Bratislavsky kraj;104;Bratislava IV;529427;Bratislava - Zahorska Bystrica;3;Martin;Dano;7
1;Bratislavsky kraj;104;Bratislava IV;529427;Bratislava - Zahorska Bystrica;4;Stefan;Harabin;279
1;Bratislavsky kraj;104;Bratislava IV;529427;Bratislava - Zahorska Bystrica;5;Eduard;Chmelar;79
1;Bratislavsky kraj;104;Bratislava IV;529427;Bratislava - Zahorska Bystrica;6;Marian;Kotleba;111
1;Bratislavsky kraj;104;Bratislava IV;529427;Bratislava - Zahorska Bystrica;7;Milan;Krajniak;33
1;Bratislavsky kraj;104;Bratislava IV;529427;Bratislava - Zahorska Bystrica;8;Jozsef;Menyhart;0
1;Bratislavsky kraj;104;Bratislava IV;529427;Bratislava - Zahorska Bystrica;9;Frantisek;Miklosko;138
1;Bratislavsky kraj;104;Bratislava IV;529427;Bratislava - Zahorska Bystrica;10;Robert;Mistrik;3
1;Bratislavsky kraj;104;Bratislava IV;529427;Bratislava - Zahorska Bystrica;11;Maros;Sefcovic;382
1;Bratislavsky kraj;104;Bratislava IV;529427;Bratislava - Zahorska Bystrica;12;Robert;Svec;0
1;Bratislavsky kraj;104;Bratislava IV;529427;Bratislava - Zahorska Bystrica;13;Bohumila;Tauchmannova;6
1;Bratislavsky kraj;104;Bratislava IV;529427;Bratislava - Zahorska Bystrica;14;Juraj;Zabojnik;19
1;Bratislavsky kraj;104;Bratislava IV;529427;Bratislava - Zahorska Bystrica;15;Ivan;Zuzula;1
1;Bratislavsky kraj;105;Bratislava V;529435;Bratislava - Cunovo;1;Bela;Bugar;8
1;Bratislavsky kraj;105;Bratislava V;529435;Bratislava - Cunovo;2;Zuzana;Caputova;571
1;Bratislavsky kraj;105;Bratislava V;529435;Bratislava - Cunovo;3;Martin;Dano;2
1;Bratislavsky kraj;105;Bratislava V;529435;Bratislava - Cunovo;4;Stefan;Harabin;65
1;Bratislavsky kraj;105;Bratislava V;529435;Bratislava - Cunovo;5;Eduard;Chmelar;14
1;Bratislavsky kraj;105;Bratislava V;529435;Bratislava - Cunovo;6;Marian;Kotleba;36
1;Bratislavsky kraj;105;Bratislava V;529435;Bratislava - Cunovo;7;Milan;Krajniak;15
1;Bratislavsky kraj;105;Bratislava V;529435;Bratislava - Cunovo;8;Jozsef;Menyhart;0
1;Bratislavsky kraj;105;Bratislava V;529435;Bratislava - Cunovo;9;Frantisek;Miklosko;65
1;Bratislavsky kraj;105;Bratislava V;529435;Bratislava - Cunovo;10;Robert;Mistrik;0
1;Bratislavsky kraj;105;Bratislava V;529435;Bratislava - Cunovo;11;Maros;Sefcovic;81
1;Bratislavsky kraj;105;Bratislava V;529435;Bratislava - Cunovo;12;Robert;Svec;1
1;Bratislavsky kraj;105;Bratislava V;529435;Bratislava - Cunovo;13;Bohumila;Tauchmannova;2
1;Bratislavsky kraj;105;Bratislava V;529435;Bratislava - Cunovo;14;Juraj;Zabojnik;2
1;Bratislavsky kraj;105;Bratislava V;529435;Bratislava - Cunovo;15;Ivan;Zuzula;1
1;Bratislavsky kraj;105;Bratislava V;529443;Bratislava - Jarovce;1;Bela;Bugar;14
1;Bratislavsky kraj;105;Bratislava V;529443;Bratislava - Jarovce;2;Zuzana;Caputova;967
1;Bratislavsky kraj;105;Bratislava V;529443;Bratislava - Jarovce;3;Martin;Dano;3
1;Bratislavsky kraj;105;Bratislava V;529443;Bratislava - Jarovce;4;Stefan;Harabin;119
1;Bratislavsky kraj;105;Bratislava V;529443;Bratislava - Jarovce;5;Eduard;Chmelar;41
1;Bratislavsky kraj;105;Bratislava V;529443;Bratislava - Jarovce;6;Marian;Kotleba;54
1;Bratislavsky kraj;105;Bratislava V;529443;Bratislava - Jarovce;7;Milan;Krajniak;18
1;Bratislavsky kraj;105;Bratislava V;529443;Bratislava - Jarovce;8;Jozsef;Menyhart;0
