2;Trnavsky kraj;207;Trnava;3;Martin;Dano;279
2;Trnavsky kraj;207;Trnava;4;Stefan;Harabin;8660
2;Trnavsky kraj;207;Trnava;5;Eduard;Chmelar;1703
2;Trnavsky kraj;207;Trnava;6;Marian;Kotleba;5389
2;Trnavsky kraj;207;Trnava;7;Milan;Krajniak;1530
2;Trnavsky kraj;207;Trnava;8;Jozsef;Menyhart;6
2;Trnavsky kraj;207;Trnava;9;Frantisek;Miklosko;3497
2;Trnavsky kraj;207;Trnava;10;Robert;Mistrik;66
2;Trnavsky kraj;207;Trnava;11;Maros;Sefcovic;10962
2;Trnavsky kraj;207;Trnava;12;Robert;Svec;194
2;Trnavsky kraj;207;Trnava;13;Bohumila;Tauchmannova;78
2;Trnavsky kraj;207;Trnava;14;Juraj;Zabojnik;121
2;Trnavsky kraj;207;Trnava;15;Ivan;Zuzula;89
3;Trenciansky kraj;301;Banovce nad Bebravou;1;Bela;Bugar;196
3;Trenciansky kraj;301;Banovce nad Bebravou;2;Zuzana;Caputova;4811
3;Trenciansky kraj;301;Banovce nad Bebravou;3;Martin;Dano;81
3;Trenciansky kraj;301;Banovce nad Bebravou;4;Stefan;Harabin;2469
3;Trenciansky kraj;301;Banovce nad Bebravou;5;Eduard;Chmelar;518
3;Trenciansky kraj;301;Banovce nad Bebravou;6;Marian;Kotleba;2425
3;Trenciansky kraj;301;Banovce nad Bebravou;7;Milan;Krajniak;454
3;Trenciansky kraj;301;Banovce nad Bebravou;8;Jozsef;Menyhart;3
3;Trenciansky kraj;301;Banovce nad Bebravou;9;Frantisek;Miklosko;765
3;Trenciansky kraj;301;Banovce nad Bebravou;10;Robert;Mistrik;20
3;Trenciansky kraj;301;Banovce nad Bebravou;11;Maros;Sefcovic;4109
3;Trenciansky kraj;301;Banovce nad Bebravou;12;Robert;Svec;55
3;Trenciansky kraj;301;Banovce nad Bebravou;13;Bohumila;Tauchmannova;28
3;Trenciansky kraj;301;Banovce nad Bebravou;14;Juraj;Zabojnik;54
3;Trenciansky kraj;301;Banovce nad Bebravou;15;Ivan;Zuzula;31
3;Trenciansky kraj;303;Myjava;1;Bela;Bugar;95
3;Trenciansky kraj;303;Myjava;2;Zuzana;Caputova;5366
3;Trenciansky kraj;303;Myjava;3;Martin;Dano;78
3;Trenciansky kraj;303;Myjava;4;Stefan;Harabin;1283
3;Trenciansky kraj;303;Myjava;5;Eduard;Chmelar;347
3;Trenciansky kraj;303;Myjava;6;Marian;Kotleba;999
3;Trenciansky kraj;303;Myjava;7;Milan;Krajniak;237
3;Trenciansky kraj;303;Myjava;8;Jozsef;Menyhart;4
3;Trenciansky kraj;303;Myjava;9;Frantisek;Miklosko;174
3;Trenciansky kraj;303;Myjava;10;Robert;Mistrik;15
3;Trenciansky kraj;303;Myjava;11;Maros;Sefcovic;2583
