Jelsava;2;Maros;Sefcovic;217
Kamenany;1;Zuzana;Caputova;51
Kamenany;2;Maros;Sefcovic;53
Levare;1;Zuzana;Caputova;16
Levare;2;Maros;Sefcovic;6
Levkuska;1;Zuzana;Caputova;21
Levkuska;2;Maros;Sefcovic;17
Licince;1;Zuzana;Caputova;69
Licince;2;Maros;Sefcovic;33
Lubenik;1;Zuzana;Caputova;88
Lubenik;2;Maros;Sefcovic;117
Magnezitovce;1;Zuzana;Caputova;44
Magnezitovce;2;Maros;Sefcovic;54
Mokra Luka;1;Zuzana;Caputova;127
Mokra Luka;2;Maros;Sefcovic;90
Muran;1;Zuzana;Caputova;167
Muran;2;Maros;Sefcovic;121
Muranska Dlha Luka;1;Zuzana;Caputova;121
Muranska Dlha Luka;2;Maros;Sefcovic;112
Muranska Huta;1;Zuzana;Caputova;80
Muranska Huta;2;Maros;Sefcovic;48
Muranska Lehota;1;Zuzana;Caputova;37
Muranska Lehota;2;Maros;Sefcovic;42
Muranska Zdychava;1;Zuzana;Caputova;25
Muranska Zdychava;2;Maros;Sefcovic;33
Nandraz;1;Zuzana;Caputova;22
Nandraz;2;Maros;Sefcovic;32
Otrocok;1;Zuzana;Caputova;22
Otrocok;2;Maros;Sefcovic;25
Ploske;1;Zuzana;Caputova;14
Ploske;2;Maros;Sefcovic;6
Polina;1;Zuzana;Caputova;10
Polina;2;Maros;Sefcovic;11
Prihradzany;1;Zuzana;Caputova;15
Prihradzany;2;Maros;Sefcovic;19
Rakos;1;Zuzana;Caputova;21
Rakos;2;Maros;Sefcovic;50
Rasice;1;Zuzana;Caputova;15
Rasice;2;Maros;Sefcovic;7
Ratkova;1;Zuzana;Caputova;44
Ratkova;2;Maros;Sefcovic;48
Ratkovske Bystre;1;Zuzana;Caputova;42
Ratkovske Bystre;2;Maros;Sefcovic;60
Revuca;1;Zuzana;Caputova;1570
Revuca;2;Maros;Sefcovic;1626
Revucka Lehota;1;Zuzana;Caputova;97
Revucka Lehota;2;Maros;Sefcovic;66
Rybnik1;1;Zuzana;Caputova;5
Rybnik1;2;Maros;Sefcovic;14
Sasa;1;Zuzana;Caputova;14
Sasa;2;Maros;Sefcovic;15
Sirk;1;Zuzana;Caputova;69
Sirk;2;Maros;Sefcovic;136
Skeresovo;1;Zuzana;Caputova;27
Skeresovo;2;Maros;Sefcovic;14
Sivetice;1;Zuzana;Caputova;22
Sivetice;2;Maros;Sefcovic;28
Tornala;1;Zuzana;Caputova;885
Tornala;2;Maros;Sefcovic;424
Turcok;1;Zuzana;Caputova;26
Turcok;2;Maros;Sefcovic;36
Visnove2;1;Zuzana;Caputova;13
Visnove2;2;Maros;Sefcovic;8
Ziar1;1;Zuzana;Caputova;18
Ziar1;2;Maros;Sefcovic;18
Abovce;1;Zuzana;Caputova;28
Abovce;2;Maros;Sefcovic;36
Babinec;1;Zuzana;Caputova;18
Babinec;2;Maros;Sefcovic;13
Barca;1;Zuzana;Caputova;26
Barca;2;Maros;Sefcovic;11
Batka;1;Zuzana;Caputova;70
Batka;2;Maros;Sefcovic;49
Belin;1;Zuzana;Caputova;18
Belin;2;Maros;Sefcovic;22
Blhovce;1;Zuzana;Caputova;47
Blhovce;2;Maros;Sefcovic;18
Bottovo;1;Zuzana;Caputova;21
Bottovo;2;Maros;Sefcovic;51
Budikovany;1;Zuzana;Caputova;5
Budikovany;2;Maros;Sefcovic;27
Cakov;1;Zuzana;Caputova;39
Cakov;2;Maros;Sefcovic;1
Cerencany;1;Zuzana;Caputova;124
Cerencany;2;Maros;Sefcovic;100
Cierny Potok;1;Zuzana;Caputova;13
Cierny Potok;2;Maros;Sefcovic;39
Ciz;1;Zuzana;Caputova;72
Ciz;2;Maros;Sefcovic;72
Dolne Zahorany;1;Zuzana;Caputova;29
Dolne Zahorany;2;Maros;Sefcovic;21
Drazice;1;Zuzana;Caputova;34
Drazice;2;Maros;Sefcovic;17
Driencany;1;Zuzana;Caputova;32
Driencany;2;Maros;Sefcovic;38
Drna;1;Zuzana;Caputova;16
Drna;2;Maros;Sefcovic;6
Dubno;1;Zuzana;Caputova;25
Dubno;2;Maros;Sefcovic;16
Dubovec;1;Zuzana;Caputova;35
Dubovec;2;Maros;Sefcovic;12
Dulovo;1;Zuzana;Caputova;21
Dulovo;2;Maros;Sefcovic;9
Figa;1;Zuzana;Caputova;25
Figa;2;Maros;Sefcovic;21
Gemercek;1;Zuzana;Caputova;15
Gemercek;2;Maros;Sefcovic;8
Gemerske Dechtare;1;Zuzana;Caputova;43
Gemerske Dechtare;2;Maros;Sefcovic;22
Gemerske Michalovce;1;Zuzana;Caputova;21
Gemerske Michalovce;2;Maros;Sefcovic;2
Gemersky Jablonec;1;Zuzana;Caputova;60
Gemersky Jablonec;2;Maros;Sefcovic;28
Gortva;1;Zuzana;Caputova;41
Gortva;2;Maros;Sefcovic;8
Hajnacka;1;Zuzana;Caputova;78
Hajnacka;2;Maros;Sefcovic;55
Hnusta;1;Zuzana;Caputova;727
Hnusta;2;Maros;Sefcovic;800
Hodejov;1;Zuzana;Caputova;102
Hodejov;2;Maros;Sefcovic;67
Hodejovec;1;Zuzana;Caputova;38
Hodejovec;2;Maros;Sefcovic;12
Horne Zahorany;1;Zuzana;Caputova;20
Horne Zahorany;2;Maros;Sefcovic;32
Hostice;1;Zuzana;Caputova;48
Hostice;2;Maros;Sefcovic;45
Hostisovce;1;Zuzana;Caputova;9
Hostisovce;2;Maros;Sefcovic;35
Hrachovo;1;Zuzana;Caputova;108
Hrachovo;2;Maros;Sefcovic;142
Hrusovo;1;Zuzana;Caputova;23
Hrusovo;2;Maros;Sefcovic;54
Hubovo;1;Zuzana;Caputova;22
Hubovo;2;Maros;Sefcovic;7
Husina;1;Zuzana;Caputova;44
Husina;2;Maros;Sefcovic;15
Chanava;1;Zuzana;Caputova;42
Chanava;2;Maros;Sefcovic;15
Chramec;1;Zuzana;Caputova;18
Chramec;2;Maros;Sefcovic;19
Ivanice;1;Zuzana;Caputova;23
Ivanice;2;Maros;Sefcovic;23
Janice;1;Zuzana;Caputova;11
Janice;2;Maros;Sefcovic;14
Jesenske1;1;Zuzana;Caputova;191
Jesenske1;2;Maros;Sefcovic;160
Jestice;1;Zuzana;Caputova;14
Jestice;2;Maros;Sefcovic;11
Kalosa;1;Zuzana;Caputova;67
Kalosa;2;Maros;Sefcovic;21
Kesovce;1;Zuzana;Caputova;49
Kesovce;2;Maros;Sefcovic;4
Klenovec;1;Zuzana;Caputova;308
Klenovec;2;Maros;Sefcovic;408
Kociha;1;Zuzana;Caputova;25
Kociha;2;Maros;Sefcovic;46
Konradovce;1;Zuzana;Caputova;24
Konradovce;2;Maros;Sefcovic;7
Kral;1;Zuzana;Caputova;74
Kral;2;Maros;Sefcovic;70
Kraskovo;1;Zuzana;Caputova;20
Kraskovo;2;Maros;Sefcovic;18
Krokava;1;Zuzana;Caputova;8
Krokava;2;Maros;Sefcovic;6
Kruzno;1;Zuzana;Caputova;45
Kruzno;2;Maros;Sefcovic;65
Kyjatice;1;Zuzana;Caputova;11
Kyjatice;2;Maros;Sefcovic;18
Lehota nad Rimavicou;1;Zuzana;Caputova;30
Lehota nad Rimavicou;2;Maros;Sefcovic;64
Lenartovce;1;Zuzana;Caputova;29
Lenartovce;2;Maros;Sefcovic;23
Lenka;1;Zuzana;Caputova;72
Lenka;2;Maros;Sefcovic;22
Lipovec1;1;Zuzana;Caputova;18
Lipovec1;2;Maros;Sefcovic;5
Lukovistia;1;Zuzana;Caputova;19
Lukovistia;2;Maros;Sefcovic;46
Martinova;1;Zuzana;Caputova;12
Martinova;2;Maros;Sefcovic;7
Neporadza1;1;Zuzana;Caputova;34
Neporadza1;2;Maros;Sefcovic;16
Nizny Skalnik;1;Zuzana;Caputova;30
Nizny Skalnik;2;Maros;Sefcovic;26
Nova Basta;1;Zuzana;Caputova;58
Nova Basta;2;Maros;Sefcovic;13
Oravka;1;Zuzana;Caputova;23
Oravka;2;Maros;Sefcovic;43
Ozdany;1;Zuzana;Caputova;231
Ozdany;2;Maros;Sefcovic;148
Padarovce;1;Zuzana;Caputova;28
Padarovce;2;Maros;Sefcovic;14
Pavlovce;1;Zuzana;Caputova;22
Pavlovce;2;Maros;Sefcovic;21
Petrovce;1;Zuzana;Caputova;31
Petrovce;2;Maros;Sefcovic;16
Poproc;1;Zuzana;Caputova;5
Poproc;2;Maros;Sefcovic;8
Potok1;1;Zuzana;Caputova;6
Potok1;2;Maros;Sefcovic;19
Radnovce;1;Zuzana;Caputova;59
Radnovce;2;Maros;Sefcovic;5
Rakytnik;1;Zuzana;Caputova;39
Rakytnik;2;Maros;Sefcovic;26
Ratkovska Lehota;1;Zuzana;Caputova;7
Ratkovska Lehota;2;Maros;Sefcovic;22
Ratkovska Sucha;1;Zuzana;Caputova;4
Ratkovska Sucha;2;Maros;Sefcovic;6
Riecka1;1;Zuzana;Caputova;23
Riecka1;2;Maros;Sefcovic;4
Rimavska Bana;1;Zuzana;Caputova;54
Rimavska Bana;2;Maros;Sefcovic;81
Rimavska Sec;1;Zuzana;Caputova;59
Rimavska Sec;2;Maros;Sefcovic;31
Rimavska Sobota;1;Zuzana;Caputova;3838
Rimavska Sobota;2;Maros;Sefcovic;2092
Rimavske Brezovo;1;Zuzana;Caputova;68
Rimavske Brezovo;2;Maros;Sefcovic;98
Rimavske Janovce;1;Zuzana;Caputova;120
Rimavske Janovce;2;Maros;Sefcovic;104
Rimavske Zaluzany;1;Zuzana;Caputova;53
Rimavske Zaluzany;2;Maros;Sefcovic;90
Rovne;1;Zuzana;Caputova;13
Rovne;2;Maros;Sefcovic;21
Rumince;1;Zuzana;Caputova;23
Rumince;2;Maros;Sefcovic;52
Slizke;1;Zuzana;Caputova;9
Slizke;2;Maros;Sefcovic;21
Stara Basta;1;Zuzana;Caputova;53
Stara Basta;2;Maros;Sefcovic;14
Stranska;1;Zuzana;Caputova;30
Stranska;2;Maros;Sefcovic;36
Studena;1;Zuzana;Caputova;14
Studena;2;Maros;Sefcovic;16
Sutor;1;Zuzana;Caputova;60
Sutor;2;Maros;Sefcovic;17
Simonovce;1;Zuzana;Caputova;36
Simonovce;2;Maros;Sefcovic;45
Sirkovce;1;Zuzana;Caputova;54
Sirkovce;2;Maros;Sefcovic;22
Spanie Pole;1;Zuzana;Caputova;11
Spanie Pole;2;Maros;Sefcovic;17
Strkovec;1;Zuzana;Caputova;42
Strkovec;2;Maros;Sefcovic;17
Tachty;1;Zuzana;Caputova;87
Tachty;2;Maros;Sefcovic;35
Teply Vrch;1;Zuzana;Caputova;39
Teply Vrch;2;Maros;Sefcovic;85
Tisovec;1;Zuzana;Caputova;454
Tisovec;2;Maros;Sefcovic;513
Tomasovce1;1;Zuzana;Caputova;29
Tomasovce1;2;Maros;Sefcovic;9
Uzovska Panica;1;Zuzana;Caputova;54
Uzovska Panica;2;Maros;Sefcovic;19
Valice;1;Zuzana;Caputova;32
Valice;2;Maros;Sefcovic;8
Vcelince;1;Zuzana;Caputova;59
Vcelince;2;Maros;Sefcovic;36
Vecelkov;1;Zuzana;Caputova;24
Vecelkov;2;Maros;Sefcovic;14
Velke Teriakovce;1;Zuzana;Caputova;90
Velke Teriakovce;2;Maros;Sefcovic;110
Velky Blh;1;Zuzana;Caputova;105
Velky Blh;2;Maros;Sefcovic;47
Vieska nad Blhom;1;Zuzana;Caputova;6
Vieska nad Blhom;2;Maros;Sefcovic;7
Vlkyna;1;Zuzana;Caputova;42
Vlkyna;2;Maros;Sefcovic;2
Vysne Valice;1;Zuzana;Caputova;33
Vysne Valice;2;Maros;Sefcovic;7
Vysny Skalnik;1;Zuzana;Caputova;26
Vysny Skalnik;2;Maros;Sefcovic;31
Zador;1;Zuzana;Caputova;7
Zador;2;Maros;Sefcovic;8
Zacharovce;1;Zuzana;Caputova;39
Zacharovce;2;Maros;Sefcovic;33
Zip;1;Zuzana;Caputova;41
Zip;2;Maros;Sefcovic;12
Balog nad Iplom;1;Zuzana;Caputova;138
Balog nad Iplom;2;Maros;Sefcovic;80
Batorova;1;Zuzana;Caputova;45
Batorova;2;Maros;Sefcovic;34
Brusnik;1;Zuzana;Caputova;8
Brusnik;2;Maros;Sefcovic;24
Busince;1;Zuzana;Caputova;155
Busince;2;Maros;Sefcovic;102
Cebovce;1;Zuzana;Caputova;149
Cebovce;2;Maros;Sefcovic;44
Celare;1;Zuzana;Caputova;59
Celare;2;Maros;Sefcovic;22
Celovce;1;Zuzana;Caputova;48
Celovce;2;Maros;Sefcovic;62
Cervenany;1;Zuzana;Caputova;4
Cervenany;2;Maros;Sefcovic;12
Dacov Lom;1;Zuzana;Caputova;52
Dacov Lom;2;Maros;Sefcovic;77
Dolinka;1;Zuzana;Caputova;36
Dolinka;2;Maros;Sefcovic;26
Dolna Strehova;1;Zuzana;Caputova;167
Dolna Strehova;2;Maros;Sefcovic;182
Dolne Plachtince;1;Zuzana;Caputova;79
Dolne Plachtince;2;Maros;Sefcovic;95
Dolne Strhare;1;Zuzana;Caputova;18
Dolne Strhare;2;Maros;Sefcovic;43
Durkovce;1;Zuzana;Caputova;18
Durkovce;2;Maros;Sefcovic;19
Glabusovce;1;Zuzana;Caputova;34
Glabusovce;2;Maros;Sefcovic;8
Horna Strehova;1;Zuzana;Caputova;33
Horna Strehova;2;Maros;Sefcovic;19
Horne Plachtince;1;Zuzana;Caputova;28
Horne Plachtince;2;Maros;Sefcovic;38
Horne Strhare;1;Zuzana;Caputova;37
Horne Strhare;2;Maros;Sefcovic;55
Hrusov;1;Zuzana;Caputova;102
Hrusov;2;Maros;Sefcovic;192
Chrastince;1;Zuzana;Caputova;20
Chrastince;2;Maros;Sefcovic;21
Chrtany;1;Zuzana;Caputova;8
Chrtany;2;Maros;Sefcovic;37
Ipelske Predmostie;1;Zuzana;Caputova;74
Ipelske Predmostie;2;Maros;Sefcovic;27
Kamenne Kosihy;1;Zuzana;Caputova;79
Kamenne Kosihy;2;Maros;Sefcovic;37
Kiarov;1;Zuzana;Caputova;37
Kiarov;2;Maros;Sefcovic;36
Klenany;1;Zuzana;Caputova;25
Klenany;2;Maros;Sefcovic;18
Kolare;1;Zuzana;Caputova;41
Kolare;2;Maros;Sefcovic;25
Kosihovce;1;Zuzana;Caputova;52
Kosihovce;2;Maros;Sefcovic;44
Kosihy nad Iplom;1;Zuzana;Caputova;65
Kosihy nad Iplom;2;Maros;Sefcovic;42
Kovacovce;1;Zuzana;Caputova;30
Kovacovce;2;Maros;Sefcovic;40
Lesenice;1;Zuzana;Caputova;90
Lesenice;2;Maros;Sefcovic;70
Luboriecka;1;Zuzana;Caputova;26
Luboriecka;2;Maros;Sefcovic;54
Mala Calomija;1;Zuzana;Caputova;28
Mala Calomija;2;Maros;Sefcovic;52
Male Straciny;1;Zuzana;Caputova;23
Male Straciny;2;Maros;Sefcovic;15
Male Zlievce;1;Zuzana;Caputova;52
Male Zlievce;2;Maros;Sefcovic;28
Maly Krtis;1;Zuzana;Caputova;81
Maly Krtis;2;Maros;Sefcovic;69
Modry Kamen;1;Zuzana;Caputova;212
Modry Kamen;2;Maros;Sefcovic;223
Mula;1;Zuzana;Caputova;35
Mula;2;Maros;Sefcovic;5
Nenince;1;Zuzana;Caputova;232
Nenince;2;Maros;Sefcovic;121
Nova Ves;1;Zuzana;Caputova;57
Nova Ves;2;Maros;Sefcovic;77
Obeckov;1;Zuzana;Caputova;56
Obeckov;2;Maros;Sefcovic;81
Olovary;1;Zuzana;Caputova;73
Olovary;2;Maros;Sefcovic;28
Opatovska Nova Ves;1;Zuzana;Caputova;61
Opatovska Nova Ves;2;Maros;Sefcovic;68
Opava;1;Zuzana;Caputova;12
Opava;2;Maros;Sefcovic;15
Potor;1;Zuzana;Caputova;77
Potor;2;Maros;Sefcovic;125
Pravica;1;Zuzana;Caputova;5
Pravica;2;Maros;Sefcovic;13
Pribelce;1;Zuzana;Caputova;64
Pribelce;2;Maros;Sefcovic;120
Secianky;1;Zuzana;Caputova;32
Secianky;2;Maros;Sefcovic;14
Selany;1;Zuzana;Caputova;33
Selany;2;Maros;Sefcovic;16
Senne;1;Zuzana;Caputova;32
Senne;2;Maros;Sefcovic;38
Sklabina1;1;Zuzana;Caputova;80
Sklabina1;2;Maros;Sefcovic;127
Slovenske Darmoty;1;Zuzana;Caputova;50
Slovenske Darmoty;2;Maros;Sefcovic;31
Slovenske Klacany;1;Zuzana;Caputova;20
Slovenske Klacany;2;Maros;Sefcovic;18
Stredne Plachtince;1;Zuzana;Caputova;72
Stredne Plachtince;2;Maros;Sefcovic;82
Suchan;1;Zuzana;Caputova;14
Suchan;2;Maros;Sefcovic;67
Suche Brezovo;1;Zuzana;Caputova;14
Suche Brezovo;2;Maros;Sefcovic;21
Sirakov;1;Zuzana;Caputova;32
Sirakov;2;Maros;Sefcovic;13
Sula;1;Zuzana;Caputova;18
Sula;2;Maros;Sefcovic;16
Trebusovce;1;Zuzana;Caputova;42
Trebusovce;2;Maros;Sefcovic;19
Velka Calomija;1;Zuzana;Caputova;71
Velka Calomija;2;Maros;Sefcovic;33
Velka Ves nad Iplom;1;Zuzana;Caputova;59
Velka Ves nad Iplom;2;Maros;Sefcovic;45
Velke Straciny;1;Zuzana;Caputova;29
Velke Straciny;2;Maros;Sefcovic;34
Velke Zlievce;1;Zuzana;Caputova;53
Velke Zlievce;2;Maros;Sefcovic;57
Velky Krtis;1;Zuzana;Caputova;1695
Velky Krtis;2;Maros;Sefcovic;1416
Velky Lom;1;Zuzana;Caputova;20
Velky Lom;2;Maros;Sefcovic;36
Vieska1;1;Zuzana;Caputova;27
Vieska1;2;Maros;Sefcovic;43
Vinica;1;Zuzana;Caputova;201
Vinica;2;Maros;Sefcovic;121
Vrbovka;1;Zuzana;Caputova;38
Vrbovka;2;Maros;Sefcovic;38
Zahorce;1;Zuzana;Caputova;89
Zahorce;2;Maros;Sefcovic;132
Zavada1;1;Zuzana;Caputova;52
Zavada1;2;Maros;Sefcovic;88
Zombor;1;Zuzana;Caputova;10
Zombor;2;Maros;Sefcovic;20
Zelovce;1;Zuzana;Caputova;213
Zelovce;2;Maros;Sefcovic;92
Detva;1;Zuzana;Caputova;2122
Detva;2;Maros;Sefcovic;2450
Detvianska Huta;1;Zuzana;Caputova;67
Detvianska Huta;2;Maros;Sefcovic;123
Dubravy;1;Zuzana;Caputova;140
Dubravy;2;Maros;Sefcovic;211
Horny Tisovnik;1;Zuzana;Caputova;34
Horny Tisovnik;2;Maros;Sefcovic;43
Hrinova;1;Zuzana;Caputova;776
Hrinova;2;Maros;Sefcovic;1300
Klokoc;1;Zuzana;Caputova;44
Klokoc;2;Maros;Sefcovic;103
Korytarky;1;Zuzana;Caputova;164
Korytarky;2;Maros;Sefcovic;162
Krivan;1;Zuzana;Caputova;325
Krivan;2;Maros;Sefcovic;373
Latky;1;Zuzana;Caputova;70
Latky;2;Maros;Sefcovic;144
Podkrivan;1;Zuzana;Caputova;62
Podkrivan;2;Maros;Sefcovic;112
Slatinske Lazy;1;Zuzana;Caputova;89
Slatinske Lazy;2;Maros;Sefcovic;66
Stara Huta;1;Zuzana;Caputova;63
Stara Huta;2;Maros;Sefcovic;41
Stozok;1;Zuzana;Caputova;171
Stozok;2;Maros;Sefcovic;173
Viglas;1;Zuzana;Caputova;289
Viglas;2;Maros;Sefcovic;311
Viglasska Huta - Kalinka;1;Zuzana;Caputova;78
Viglasska Huta - Kalinka;2;Maros;Sefcovic;52
Bzovik;1;Zuzana;Caputova;144
Bzovik;2;Maros;Sefcovic;182
Cerovo;1;Zuzana;Caputova;44
Cerovo;2;Maros;Sefcovic;99
Cabradsky Vrbovok;1;Zuzana;Caputova;27
Cabradsky Vrbovok;2;Maros;Sefcovic;32
Cekovce;1;Zuzana;Caputova;33
Cekovce;2;Maros;Sefcovic;86
Devicie;1;Zuzana;Caputova;69
Devicie;2;Maros;Sefcovic;76
Dolne Mladonice;1;Zuzana;Caputova;15
Dolne Mladonice;2;Maros;Sefcovic;42
Dolny Badin;1;Zuzana;Caputova;54
Dolny Badin;2;Maros;Sefcovic;49
Domaniky;1;Zuzana;Caputova;24
Domaniky;2;Maros;Sefcovic;32
Drazovce;1;Zuzana;Caputova;15
Drazovce;2;Maros;Sefcovic;40
Drienovo;1;Zuzana;Caputova;29
Drienovo;2;Maros;Sefcovic;22
Dudince;1;Zuzana;Caputova;461
Dudince;2;Maros;Sefcovic;384
Hontianske Moravce;1;Zuzana;Caputova;115
Hontianske Moravce;2;Maros;Sefcovic;123
Hontianske Nemce;1;Zuzana;Caputova;220
Hontianske Nemce;2;Maros;Sefcovic;200
Hontianske Tesare;1;Zuzana;Caputova;88
Hontianske Tesare;2;Maros;Sefcovic;127
Horne Mladonice;1;Zuzana;Caputova;31
Horne Mladonice;2;Maros;Sefcovic;32
Horny Badin;1;Zuzana;Caputova;30
Horny Badin;2;Maros;Sefcovic;29
Jalsovik;1;Zuzana;Caputova;37
Jalsovik;2;Maros;Sefcovic;47
Kozi Vrbovok;1;Zuzana;Caputova;19
Kozi Vrbovok;2;Maros;Sefcovic;30
Kralovce - Krnisov;1;Zuzana;Caputova;37
Kralovce - Krnisov;2;Maros;Sefcovic;28
Krupina;1;Zuzana;Caputova;1229
Krupina;2;Maros;Sefcovic;1064
Lackov;1;Zuzana;Caputova;22
Lackov;2;Maros;Sefcovic;28
Ladzany;1;Zuzana;Caputova;33
Ladzany;2;Maros;Sefcovic;58
Lisov;1;Zuzana;Caputova;32
Lisov;2;Maros;Sefcovic;48
Litava;1;Zuzana;Caputova;47
Litava;2;Maros;Sefcovic;118
Medovarce;1;Zuzana;Caputova;39
Medovarce;2;Maros;Sefcovic;22
Rykyncice;1;Zuzana;Caputova;54
Rykyncice;2;Maros;Sefcovic;92
Sebechleby;1;Zuzana;Caputova;250
Sebechleby;2;Maros;Sefcovic;134
Selce2;1;Zuzana;Caputova;20
Selce2;2;Maros;Sefcovic;20
Senohrad;1;Zuzana;Caputova;69
Senohrad;2;Maros;Sefcovic;167
Sudince;1;Zuzana;Caputova;5
Sudince;2;Maros;Sefcovic;22
Sudovce;1;Zuzana;Caputova;19
Sudovce;2;Maros;Sefcovic;30
Terany;1;Zuzana;Caputova;99
Terany;2;Maros;Sefcovic;96
Trpin;1;Zuzana;Caputova;17
Trpin;2;Maros;Sefcovic;19
Unatin;1;Zuzana;Caputova;18
Unatin;2;Maros;Sefcovic;52
Zemiansky Vrbovok;1;Zuzana;Caputova;10
Zemiansky Vrbovok;2;Maros;Sefcovic;23
Zibritov;1;Zuzana;Caputova;16
Zibritov;2;Maros;Sefcovic;14
Babina;1;Zuzana;Caputova;93
Babina;2;Maros;Sefcovic;86
Bacurov;1;Zuzana;Caputova;43
Bacurov;2;Maros;Sefcovic;25
Breziny;1;Zuzana;Caputova;42
Breziny;2;Maros;Sefcovic;72
Budca;1;Zuzana;Caputova;273
Budca;2;Maros;Sefcovic;175
Bzovska Lehotka;1;Zuzana;Caputova;29
Bzovska Lehotka;2;Maros;Sefcovic;24
Dobra Niva;1;Zuzana;Caputova;375
Dobra Niva;2;Maros;Sefcovic;338
Dubove1;1;Zuzana;Caputova;42
Dubove1;2;Maros;Sefcovic;59
Hronska Breznica;1;Zuzana;Caputova;41
Hronska Breznica;2;Maros;Sefcovic;45
Kovacova;1;Zuzana;Caputova;406
Kovacova;2;Maros;Sefcovic;295
Lest (vojensky obvod);1;Zuzana;Caputova;2
Lest (vojensky obvod);2;Maros;Sefcovic;6
Lieskovec;1;Zuzana;Caputova;278
Lieskovec;2;Maros;Sefcovic;286
Lukavica;1;Zuzana;Caputova;84
Lukavica;2;Maros;Sefcovic;30
Michalkova;1;Zuzana;Caputova;8
Michalkova;2;Maros;Sefcovic;10
Ocova;1;Zuzana;Caputova;395
Ocova;2;Maros;Sefcovic;483
Ostra Luka;1;Zuzana;Caputova;33
Ostra Luka;2;Maros;Sefcovic;66
Pliesovce;1;Zuzana;Caputova;416
Pliesovce;2;Maros;Sefcovic;381
Podzamcok;1;Zuzana;Caputova;132
Podzamcok;2;Maros;Sefcovic;82
Sasa1;1;Zuzana;Caputova;138
Sasa1;2;Maros;Sefcovic;173
Sielnica;1;Zuzana;Caputova;272
Sielnica;2;Maros;Sefcovic;174
Sliac;1;Zuzana;Caputova;1392
Sliac;2;Maros;Sefcovic;817
Trnie;1;Zuzana;Caputova;75
Trnie;2;Maros;Sefcovic;56
Turova;1;Zuzana;Caputova;93
Turova;2;Maros;Sefcovic;111
Velka Luka;1;Zuzana;Caputova;204
Velka Luka;2;Maros;Sefcovic;95
Zvolen;1;Zuzana;Caputova;8775
Zvolen;2;Maros;Sefcovic;6031
Zvolenska Slatina;1;Zuzana;Caputova;531
Zvolenska Slatina;2;Maros;Sefcovic;459
Zelezna Breznica;1;Zuzana;Caputova;87
Zelezna Breznica;2;Maros;Sefcovic;124
Badan;1;Zuzana;Caputova;26
Badan;2;Maros;Sefcovic;36
Banska Bela;1;Zuzana;Caputova;234
Banska Bela;2;Maros;Sefcovic;161
Banska Stiavnica;1;Zuzana;Caputova;1994
Banska Stiavnica;2;Maros;Sefcovic;1436
Bansky Studenec;1;Zuzana;Caputova;78
Bansky Studenec;2;Maros;Sefcovic;67
Beluj;1;Zuzana;Caputova;30
Beluj;2;Maros;Sefcovic;25
Dekys;1;Zuzana;Caputova;47
Dekys;2;Maros;Sefcovic;42
Ilija;1;Zuzana;Caputova;81
Ilija;2;Maros;Sefcovic;61
Kozelnik;1;Zuzana;Caputova;22
Kozelnik;2;Maros;Sefcovic;27
Mociar;1;Zuzana;Caputova;9
Mociar;2;Maros;Sefcovic;42
Pocuvadlo;1;Zuzana;Caputova;24
Pocuvadlo;2;Maros;Sefcovic;25
Podhorie1;1;Zuzana;Caputova;55
Podhorie1;2;Maros;Sefcovic;71
Prencov;1;Zuzana;Caputova;96
Prencov;2;Maros;Sefcovic;120
Svaty Anton;1;Zuzana;Caputova;212
Svaty Anton;2;Maros;Sefcovic;162
Stiavnicke Bane;1;Zuzana;Caputova;191
Stiavnicke Bane;2;Maros;Sefcovic;144
Vysoka;1;Zuzana;Caputova;31
Vysoka;2;Maros;Sefcovic;23
Brehy;1;Zuzana;Caputova;172
Brehy;2;Maros;Sefcovic;189
Hodrusa - Hamre;1;Zuzana;Caputova;410
Hodrusa - Hamre;2;Maros;Sefcovic;361
Horne Hamre;1;Zuzana;Caputova;131
Horne Hamre;2;Maros;Sefcovic;104
Hrabicov;1;Zuzana;Caputova;50
Hrabicov;2;Maros;Sefcovic;91
Hronsky Benadik;1;Zuzana;Caputova;147
Hronsky Benadik;2;Maros;Sefcovic;286
Klak;1;Zuzana;Caputova;46
Klak;2;Maros;Sefcovic;33
Mala Lehota;1;Zuzana;Caputova;110
Mala Lehota;2;Maros;Sefcovic;170
Nova Bana;1;Zuzana;Caputova;1389
Nova Bana;2;Maros;Sefcovic;1049
Orovnica;1;Zuzana;Caputova;56
Orovnica;2;Maros;Sefcovic;103
Ostry Grun;1;Zuzana;Caputova;69
Ostry Grun;2;Maros;Sefcovic;104
Pila2;1;Zuzana;Caputova;14
Pila2;2;Maros;Sefcovic;13
Rudno nad Hronom;1;Zuzana;Caputova;101
Rudno nad Hronom;2;Maros;Sefcovic;92
Tekovska Breznica;1;Zuzana;Caputova;170
Tekovska Breznica;2;Maros;Sefcovic;285
Velka Lehota;1;Zuzana;Caputova;103
Velka Lehota;2;Maros;Sefcovic;245
Velke Pole;1;Zuzana;Caputova;53
Velke Pole;2;Maros;Sefcovic;80
Voznica;1;Zuzana;Caputova;91
Voznica;2;Maros;Sefcovic;121
Zarnovica;1;Zuzana;Caputova;873
Zarnovica;2;Maros;Sefcovic;980
Zupkov;1;Zuzana;Caputova;119
Zupkov;2;Maros;Sefcovic;99
